"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
2.514208863E1;9.727010131E-1;4.341600090E-2;-6.779999733E-1
2.514688040E1;8.495749831E-1;-6.465999782E-2;-5.752289891E-1
2.515167209E1;6.723210216E-1;-1.053609997E-1;-5.959029794E-1
2.515646379E1;4.934999943E-1;-1.577749997E-1;-6.944990158E-1
2.516125571E1;4.203490019E-1;-2.741859853E-1;-8.760190010E-1
2.516604748E1;3.095340133E-1;-3.704909980E-1;-1.020887971E0
2.517083917E1;1.326169968E-1;-4.199390113E-1;-1.076617002E0
2.517563109E1;-2.670699917E-2;-4.509739876E-1;-1.036172032E0
2.518042279E1;-2.354969978E-1;-4.590789974E-1;-1.026311994E0
2.518521454E1;-4.246419966E-1;-4.634880126E-1;-1.111657977E0
2.519000623E1;-6.110649705E-1;-4.880119860E-1;-1.265944958E0
2.519479793E1;-7.711160183E-1;-5.012170076E-1;-1.393560052E0
2.519958985E1;-8.720819950E-1;-4.834670126E-1;-1.425341010E0
2.520438162E1;-9.573929906E-1;-4.394600093E-1;-1.454727054E0
2.520917332E1;-9.746840000E-1;-3.932200074E-1;-1.534358978E0
2.521396525E1;-9.503729939E-1;-2.922979891E-1;-1.644971013E0
2.521875695E1;-8.343700171E-1;-1.985740066E-1;-1.738865972E0
2.522354870E1;-6.651679873E-1;-7.357700169E-2;-1.816125989E0
2.522834039E1;-5.021269917E-1;5.890699849E-2;-1.905544043E0
2.523313209E1;-4.092459977E-1;2.303649932E-1;-1.889945984E0
2.523792402E1;-2.549369931E-1;3.810870051E-1;-1.858001947E0
2.524271579E1;-9.408099949E-2;5.014920235E-1;-1.895895004E0
2.524750748E1;1.091110036E-1;6.086720228E-1;-1.912814975E0
2.525229941E1;2.449669987E-1;6.745730042E-1;-1.849231958E0
2.525709110E1;2.948240042E-1;7.761690021E-1;-1.707710028E0
2.526188286E1;2.449049950E-1;8.230199814E-1;-1.462172031E0
2.526667456E1;1.625860035E-1;8.723549843E-1;-1.191506982E0
2.527146625E1;1.554690003E-1;8.595340252E-1;-8.909329772E-1
2.527625816E1;1.827580035E-1;8.681370020E-1;-4.789319932E-1
2.528104985E1;1.559959948E-1;8.789010048E-1;1.343199983E-2
2.528584162E1;2.268400043E-2;8.770279884E-1;5.672349930E-1
2.529063332E1;-4.513100162E-2;8.089359999E-1;9.794120193E-1
2.529542525E1;-2.599720061E-1;7.983570099E-1;1.329373002E0
2.530021702E1;-4.019269943E-1;7.063419819E-1;1.686578035E0
2.530500872E1;-5.638380051E-1;5.838599801E-1;1.991986990E0
2.530980041E1;-7.396299839E-1;5.148599744E-1;2.235951900E0
2.531459233E1;-8.549230099E-1;4.655489922E-1;2.425791025E0
2.531938402E1;-1.012905955E0;4.237790108E-1;2.518485069E0
2.532417579E1;-1.180233002E0;3.966229856E-1;2.600270987E0
2.532896748E1;-1.328405023E0;3.624689877E-1;2.608918905E0
2.533375940E1;-1.383741975E0;3.117859960E-1;2.551580906E0
2.533855109E1;-1.432669044E0;3.020719886E-1;2.461757898E0
2.534334279E1;-1.502001047E0;3.095859885E-1;2.370477915E0
2.534813455E1;-1.503507018E0;3.105430007E-1;2.313576937E0
2.535292649E1;-1.545143962E0;3.409520090E-1;2.257494926E0
2.535771819E1;-1.471238971E0;3.170219958E-1;2.125623941E0
2.536250995E1;-1.324656963E0;3.826279938E-1;1.946601987E0
2.536730164E1;-1.203634024E0;4.268049896E-1;1.810678005E0
2.537209356E1;-1.024341941E0;5.199580193E-1;1.764014006E0
2.537688527E1;-7.798249722E-1;5.976009965E-1;1.684435010E0
2.538167704E1;-5.272240043E-1;6.932989955E-1;1.574331999E0
2.538646873E1;-3.231129944E-1;8.117799759E-1;1.412194014E0
2.539126067E1;-5.454999954E-2;9.198539853E-1;1.188295007E0
2.539605236E1;2.428479940E-1;1.051568985E0;1.050809979E0
2.540084406E1;5.262449980E-1;1.166800022E0;9.491680264E-1
2.540563605E1;7.887889743E-1;1.266057968E0;7.969030142E-1
2.541042774E1;9.759190083E-1;1.388000965E0;6.057929993E-1
2.541521944E1;1.126515031E0;1.442625999E0;4.974220097E-1
2.542001121E1;1.286335945E0;1.480803967E0;4.092009962E-1
2.542480291E1;1.412801981E0;1.498389006E0;3.814820051E-1
2.542959484E1;1.479992032E0;1.469714999E0;4.665609896E-1
2.543438653E1;1.528772950E0;1.388090014E0;6.138949990E-1
2.543917822E1;1.506562948E0;1.210785985E0;6.437159777E-1
2.544396998E1;1.258816957E0;1.048437953E0;8.191480041E-1
2.544876167E1;9.558460116E-1;8.822550178E-1;1.178341031E0
2.545355359E1;5.689870119E-1;6.739220023E-1;1.675876021E0
2.545834529E1;1.601220071E-1;3.704600036E-1;2.234194040E0
2.546313705E1;-2.352129966E-1;1.000500005E-2;2.898953915E0
2.546792876E1;-6.586089730E-1;-3.055680096E-1;3.634825945E0
2.547272046E1;-1.019996047E0;-6.375089884E-1;4.341973782E0
2.547751238E1;-1.315611005E0;-1.018347979E0;4.908546925E0
2.548230416E1;-1.773362994E0;-1.346055984E0;4.590353966E0
2.548709585E1;-1.813670039E0;-1.800009966E0;5.623523235E0
2.549188778E1;-2.170200109E0;-1.963585973E0;5.923738956E0
2.549667946E1;-2.304569006E0;-2.220366955E0;5.804830074E0
2.550147122E1;-2.321729898E0;-2.551263094E0;5.561281204E0
2.550626292E1;-2.292886019E0;-2.719559908E0;5.463771820E0
2.551105483E1;-2.153484106E0;-2.754301071E0;5.313697815E0
2.551584653E1;-1.927657962E0;-2.863990068E0;5.044102192E0
2.552063829E1;-1.629976988E0;-2.900357962E0;4.662250996E0
2.552543001E1;-1.339614987E0;-2.863423109E0;4.165771961E0
2.553022170E1;-9.372699857E-1;-2.800710917E0;3.499456882E0
2.553501362E1;-5.454049706E-1;-2.661746025E0;2.683849096E0
2.553980532E1;-6.443200260E-2;-2.570660114E0;1.801097035E0
2.554459708E1;4.193730056E-1;-2.459673882E0;9.753869772E-1
2.554938878E1;8.630620241E-1;-2.370924950E0;1.632120013E-1
2.555418070E1;1.252555966E0;-2.208256960E0;-5.876749754E-1
2.555897240E1;1.690718055E0;-2.031025887E0;-1.279850960E0
2.556376417E1;2.110887051E0;-1.892925024E0;-1.918756962E0
2.556855586E1;2.502022982E0;-1.765869021E0;-2.478918076E0
2.557334778E1;2.854978085E0;-1.634896040E0;-2.998951912E0
2.557813949E1;3.239558935E0;-1.480303049E0;-3.433681011E0
2.558293126E1;3.565072060E0;-1.318382978E0;-3.752252102E0
2.558772294E1;3.886962891E0;-1.201328993E0;-4.002840996E0
2.559251486E1;4.066734791E0;-1.078650951E0;-4.283765793E0
2.559730656E1;4.107022762E0;-9.284409881E-1;-4.576103210E0
2.560209831E1;4.101504803E0;-8.483600020E-1;-4.748477936E0
2.560689000E1;4.019256115E0;-8.118630052E-1;-4.753146172E0
2.561168170E1;3.900707960E0;-8.021219969E-1;-4.697906971E0
2.561647362E1;3.654623032E0;-8.190529943E-1;-4.544506073E0
2.562126531E1;3.324098110E0;-8.173840046E-1;-4.271279812E0
2.562605707E1;3.016679049E0;-8.430370092E-1;-3.988130093E0
2.563084876E1;2.667705059E0;-8.676159978E-1;-3.699651003E0
2.563564068E1;2.351501942E0;-9.154840112E-1;-3.369693995E0
2.564043238E1;2.024852991E0;-9.415779710E-1;-2.950125933E0
2.564522408E1;1.742395043E0;-1.006232977E0;-2.519675970E0
2.565001584E1;1.398324013E0;-1.090652943E0;-2.145175934E0
2.565480754E1;1.035647035E0;-1.123442054E0;-1.792862058E0
2.565959946E1;6.960840225E-1;-1.136881948E0;-1.410619974E0
2.566439115E1;3.922080100E-1;-1.178053021E0;-1.098266006E0
2.566918292E1;1.378680021E-1;-1.216410041E0;-8.459010124E-1
2.567397461E1;-7.216800004E-2;-1.252256989E0;-5.935059786E-1
2.567876652E1;-2.717089951E-1;-1.295549035E0;-3.815900087E-1
2.568355822E1;-4.298349917E-1;-1.289415002E0;-1.954900026E-1
2.568834991E1;-6.063889861E-1;-1.310714960E0;5.603999831E-3
2.569314168E1;-7.609410286E-1;-1.302603960E0;1.286150068E-1
2.569793338E1;-8.959199786E-1;-1.234845996E0;-3.224000102E-3
2.570272530E1;-1.013028979E0;-1.317260981E0;-2.874020040E-1
2.570751699E1;-9.650380015E-1;-1.269417048E0;8.280900121E-2
2.571230876E1;-1.205981970E0;-1.121747017E0;-8.175600320E-2
2.571710046E1;-9.937959909E-1;-1.241266966E0;-1.234909967E-1
2.572189238E1;-1.000228047E0;-1.100051045E0;-1.423919946E-1
2.572668408E1;-1.057824969E0;-1.014168978E0;-3.491590023E-1
2.573147582E1;-1.123170018E0;-9.072750211E-1;-7.293090224E-1
2.573626752E1;-1.050500035E0;-8.932679892E-1;-1.024752021E0
2.574105921E1;-9.452800155E-1;-8.089939952E-1;-1.175796032E0
2.574585115E1;-8.294169903E-1;-7.761099935E-1;-1.264063954E0
2.575064284E1;-7.342870235E-1;-7.132859826E-1;-1.390082002E0
2.575543461E1;-6.431589723E-1;-6.301770210E-1;-1.501142025E0
2.576022652E1;-5.083550215E-1;-6.031169891E-1;-1.729066968E0
2.576501822E1;-3.418050110E-1;-5.196269751E-1;-1.918198943E0
2.576980999E1;-1.249530017E-1;-4.966009855E-1;-2.041145086E0
2.577460166E1;5.566100031E-2;-4.206300080E-1;-2.037322998E0
2.577939336E1;2.417879999E-1;-3.753840029E-1;-1.958330989E0
2.578418528E1;3.361690044E-1;-2.963559926E-1;-1.853124976E0
2.578897696E1;4.609709978E-1;-2.099770010E-1;-1.733621955E0
2.579376865E1;5.782480240E-1;-1.211830005E-1;-1.587785959E0
2.579856041E1;7.381359935E-1;-6.494999863E-3;-1.501587033E0
2.580335211E1;8.761669993E-1;1.290780008E-1;-1.410269976E0
2.580814403E1;9.828349948E-1;2.425169945E-1;-1.330631018E0
2.581293572E1;1.031821012E0;3.337090015E-1;-1.315289974E0
2.581772749E1;1.042500973E0;4.980919957E-1;-1.359290957E0
2.582251918E1;1.029312015E0;7.382699847E-1;-1.311897039E0
2.582731087E1;1.127918959E0;8.536499739E-1;-1.300250053E0
2.583210280E1;1.230661035E0;9.831460118E-1;-1.314793944E0
2.583689449E1;1.259024024E0;1.148584008E0;-1.233553052E0
2.584168626E1;1.320744038E0;1.299759030E0;-1.109243035E0
2.584647795E1;1.432366967E0;1.455543995E0;-1.056645989E0
2.585126964E1;1.543822050E0;1.596977949E0;-1.013607979E0
2.585606156E1;1.614608049E0;1.697754025E0;-1.054362059E0
2.586085326E1;1.671460986E0;1.832398057E0;-1.054569006E0
2.586564503E1;1.721685052E0;1.932018042E0;-9.690070152E-1
2.587043672E1;1.793980956E0;1.982540011E0;-8.720480204E-1
2.587522866E1;1.797813058E0;2.046241999E0;-7.589319944E-1
2.588002035E1;1.781254053E0;2.065757036E0;-6.608359814E-1
2.588481212E1;1.744590044E0;2.046195984E0;-4.941340089E-1
2.588960381E1;1.626098990E0;1.978302956E0;-2.422450036E-1
2.589439550E1;1.461889982E0;1.914731979E0;8.765699714E-2
2.589918742E1;1.199643016E0;1.857583046E0;4.765579998E-1
2.590397911E1;9.563080072E-1;1.663144946E0;8.478710055E-1
2.590877088E1;6.766949892E-1;1.515001059E0;1.173264980E0
2.591356258E1;4.464710057E-1;1.355260968E0;1.450569034E0
2.591835450E1;1.680140048E-1;1.203683019E0;1.686658025E0
2.592314619E1;-7.162900269E-2;1.050914049E0;1.870672941E0
2.592793788E1;-2.846190035E-1;9.063680172E-1;2.009870052E0
2.593272965E1;-4.135729969E-1;7.292919755E-1;2.085124969E0
2.593752134E1;-5.568060279E-1;5.867670178E-1;2.175427914E0
2.594231327E1;-6.617599726E-1;5.122500062E-1;2.345460892E0
2.594710496E1;-7.409340143E-1;4.456779957E-1;2.554617882E0
2.595189671E1;-6.488280296E-1;3.652859926E-1;2.668937922E0
2.595668841E1;-5.435500145E-1;3.597800136E-1;2.702728033E0
2.596148033E1;-4.343979955E-1;3.860000074E-1;2.761360884E0
2.596627203E1;-3.235119879E-1;4.846209884E-1;2.741905928E0
2.597106379E1;-2.346750051E-1;6.679260135E-1;2.574774981E0
2.597585549E1;-1.436389983E-1;7.926909924E-1;2.412992954E0
2.598064741E1;-4.047499970E-2;9.623079896E-1;2.208453894E0
2.598543911E1;1.108369976E-1;1.153398037E0;2.032708883E0
2.599023081E1;3.200320005E-1;1.316251040E0;1.873494983E0
2.599502257E1;5.011829734E-1;1.487292051E0;1.723374963E0
2.599981427E1;6.952710152E-1;1.631129980E0;1.617985964E0
2.600460620E1;8.309310079E-1;1.726552963E0;1.607440948E0
2.600939789E1;9.657300115E-1;1.778615952E0;1.605401993E0
2.601418958E1;1.114341021E0;1.761214972E0;1.652452946E0
2.601898128E1;1.202440977E0;1.696177959E0;1.736487985E0
2.602377304E1;1.285156012E0;1.602779031E0;1.869423985E0
2.602856474E1;1.393579006E0;1.418799043E0;1.989006042E0
2.603335666E1;1.381834984E0;1.263906002E0;2.133584023E0
2.603814835E1;1.249763012E0;1.063807011E0;2.327157974E0
2.604294012E1;1.102642059E0;7.775459886E-1;2.646493912E0
2.604773182E1;8.441699743E-1;6.248459816E-1;2.929073095E0
2.605252374E1;5.982769728E-1;3.658109903E-1;3.235004902E0
2.605731543E1;3.859759867E-1;2.627200074E-2;3.432847977E0
2.606210712E1;1.470559984E-1;-2.266550064E-1;3.609041929E0
2.606689889E1;-1.643889993E-1;-4.795340002E-1;3.751785040E0
2.607169058E1;-5.223969817E-1;-7.686359882E-1;3.894752026E0
2.607648250E1;-8.483769894E-1;-1.046563983E0;3.995060921E0
2.608127419E1;-1.140298963E0;-1.349725962E0;3.971518040E0
2.608606595E1;-1.421973944E0;-1.570785046E0;4.001482010E0
2.609085765E1;-1.571254969E0;-1.825351954E0;4.032586098E0
2.609564933E1;-1.702936053E0;-1.982409954E0;4.000501156E0
2.610044126E1;-1.795616031E0;-2.164555073E0;3.771347046E0
2.610523294E1;-1.848809958E0;-2.309708118E0;3.388319969E0
2.611002470E1;-1.855162978E0;-2.432148933E0;2.951932907E0
2.611481640E1;-1.889189959E0;-2.451428890E0;2.541007996E0
2.611960809E1;-1.945006013E0;-2.431410074E0;2.064884901E0
2.612440001E1;-1.941267967E0;-2.429303885E0;1.499498963E0
2.612919170E1;-2.052119970E0;-2.375528097E0;7.945370078E-1
2.613398347E1;-2.102632999E0;-2.322235107E0;3.595399857E-2
2.613877516E1;-2.088273048E0;-2.313821077E0;-5.900210142E-1
2.614356710E1;-2.066597939E0;-2.201613903E0;-1.179270983E0
2.614835879E1;-2.061556101E0;-2.092710972E0;-1.679420948E0
2.615315048E1;-2.097361088E0;-2.019871950E0;-2.137128115E0
2.615794227E1;-2.157371998E0;-1.924193978E0;-2.559521914E0
2.616273396E1;-2.181850910E0;-1.860229015E0;-2.946878910E0
2.616752566E1;-2.110315084E0;-1.882323027E0;-3.237277985E0
2.617231757E1;-2.014940977E0;-1.813127041E0;-2.896914959E0
2.617710927E1;-2.112407923E0;-1.643476963E0;-2.811554909E0
2.618190104E1;-2.010431051E0;-1.761186004E0;-2.660428047E0
2.618669273E1;-2.005372047E0;-1.681131005E0;-2.512485981E0
2.619148442E1;-1.910470963E0;-1.657325983E0;-2.350853920E0
2.619627634E1;-1.881243944E0;-1.634811044E0;-2.173079014E0
2.620106803E1;-1.963384032E0;-1.542104959E0;-1.947875977E0
2.620585980E1;-1.882809043E0;-1.512941003E0;-1.798053980E0
2.621065149E1;-1.722762942E0;-1.480981946E0;-1.761083961E0
2.621544341E1;-1.528669000E0;-1.410254955E0;-1.710093021E0
2.622023510E1;-1.352872014E0;-1.343737960E0;-1.635545015E0
2.622502680E1;-1.194988966E0;-1.245550036E0;-1.587677002E0
2.622981856E1;-1.047570944E0;-1.149135947E0;-1.631155014E0
2.623461026E1;-8.529400229E-1;-1.063770056E0;-1.651188016E0
2.623940196E1;-6.085770130E-1;-9.819800258E-1;-1.616783977E0
2.624419388E1;-3.501510024E-1;-8.962320089E-1;-1.468237042E0
2.624898557E1;-1.704490036E-1;-8.064129949E-1;-1.172042966E0
2.625377734E1;3.810700029E-2;-7.511169910E-1;-7.256649733E-1
2.625856904E1;2.442439944E-1;-7.002450228E-1;-2.818430066E-1
2.626336096E1;4.691359997E-1;-6.621360183E-1;-5.233999807E-3
2.626815265E1;6.672840118E-1;-5.876839757E-1;3.050000034E-2
2.627294435E1;8.007910252E-1;-5.036169887E-1;-8.104699850E-2
2.627773611E1;9.750429988E-1;-4.410850108E-1;-2.153729945E-1
2.628252781E1;1.120707035E0;-4.140830040E-1;-3.343450129E-1
2.628731950E1;1.266471028E0;-3.842940032E-1;-4.643099904E-1
2.629211142E1;1.369452000E0;-3.397679925E-1;-6.267979741E-1
2.629690311E1;1.389322996E0;-3.329280019E-1;-7.955629826E-1
2.630169488E1;1.352807999E0;-3.135949969E-1;-1.049551964E0
2.630648658E1;1.288931012E0;-3.388080001E-1;-1.259649038E0
2.631127827E1;1.214444041E0;-3.511950076E-1;-1.492856026E0
2.631607020E1;1.133748055E0;-4.267930090E-1;-1.701581955E0
2.632086190E1;1.089362025E0;-5.195969939E-1;-1.816674948E0
2.632565359E1;9.450190067E-1;-5.079389811E-1;-1.957620025E0
2.633044538E1;8.406680226E-1;-5.640169978E-1;-2.072798967E0
2.633523707E1;7.143509984E-1;-6.372669935E-1;-2.180596113E0
2.634002899E1;5.064489841E-1;-6.391789913E-1;-2.410253048E0
2.634482068E1;3.083850145E-1;-5.768049955E-1;-2.718708992E0
2.634961237E1;1.373720020E-1;-6.269040108E-1;-2.960084915E0
2.635440413E1;8.675900102E-2;-6.383849978E-1;-3.117753029E0
2.635919582E1;1.496099960E-2;-6.179699898E-1;-3.244628906E0
2.636398774E1;-5.899000168E-2;-6.276770234E-1;-3.369576931E0
2.636877942E1;-1.376349926E-1;-6.122530103E-1;-3.550163984E0
2.637357111E1;-2.474139929E-1;-5.832610130E-1;-3.719568968E0
2.637836288E1;-3.715409935E-1;-5.475339890E-1;-3.758253098E0
2.638315457E1;-4.551540017E-1;-4.907380044E-1;-3.824239969E0
2.638794626E1;-4.433110058E-1;-5.298380256E-1;-3.766880035E0
2.639273818E1;-4.941659868E-1;-5.473830104E-1;-3.516815901E0
2.639752987E1;-6.484280229E-1;-4.912700057E-1;-3.346705914E0
2.640232164E1;-8.484860063E-1;-5.027769804E-1;-3.120052099E0
2.640711333E1;-1.005929947E0;-5.032920241E-1;-2.786386013E0
2.641190503E1;-1.104217052E0;-4.933060110E-1;-2.489132881E0
2.641669695E1;-1.262779951E0;-4.565640092E-1;-2.231035948E0
2.642148864E1;-1.469194055E0;-3.953709900E-1;-2.054563046E0
2.642628033E1;-1.592082024E0;-3.720389903E-1;-1.844781995E0
2.643107210E1;-1.803665042E0;-2.364259958E-1;-1.692319989E0
2.643586380E1;-1.886940002E0;-1.225380003E-1;-1.575737953E0
2.644065572E1;-1.859555006E0;-6.584200263E-2;-1.445065975E0
2.644544741E1;-1.884111047E0;2.692000009E-2;-1.376842022E0
2.645023910E1;-1.841174960E0;8.903399855E-2;-1.285066009E0
2.645503087E1;-1.759847045E0;1.590259969E-1;-1.131567955E0
2.645982258E1;-1.747730017E0;2.800529897E-1;-9.427040219E-1
2.646461427E1;-1.768694997E0;3.661679924E-1;-7.329390049E-1
2.646940618E1;-1.800822020E0;4.769879878E-1;-5.164819956E-1
2.647419788E1;-1.767338991E0;6.026269794E-1;-3.051379919E-1
2.647898965E1;-1.649224997E0;7.167720199E-1;1.599700004E-2
2.648378134E1;-1.484869957E0;7.810189724E-1;3.440159857E-1
2.648857304E1;-1.331662059E0;8.359439969E-1;6.646260023E-1
2.649336497E1;-1.210922003E0;9.361490011E-1;9.589120150E-1
2.649815667E1;-1.098204970E0;1.064417958E0;1.162497044E0
2.650294843E1;-1.007187963E0;1.210880995E0;1.354586005E0
2.650774014E1;-8.417369723E-1;1.346663952E0;1.468225956E0
2.651253183E1;-7.133409977E-1;1.454849958E0;1.540570974E0
2.651732376E1;-5.928549767E-1;1.560238004E0;1.649186969E0
2.652211545E1;-4.727889895E-1;1.644021988E0;1.839421988E0
2.652690722E1;-3.482309878E-1;1.653462052E0;2.058636904E0
2.653169892E1;-3.053979874E-1;1.612586021E0;2.342701912E0
2.653649059E1;-3.422070146E-1;1.592864990E0;2.754010916E0
2.654128252E1;-4.065679908E-1;1.509994984E0;3.292730093E0
2.654607422E1;-5.542550087E-1;1.437417984E0;3.832267046E0
2.655086599E1;-6.257269979E-1;1.264003992E0;4.363420963E0
2.655565768E1;-6.456120014E-1;1.091843963E0;4.716527939E0
2.656044938E1;-8.176289797E-1;9.921460152E-1;4.899027824E0
2.656524130E1;-1.007951021E0;8.999530077E-1;4.884712219E0
2.657003300E1;-1.120939016E0;7.865660191E-1;4.831593990E0
2.657482469E1;-1.137786984E0;6.258429885E-1;4.686901093E0
2.657961646E1;-1.168511033E0;5.377789736E-1;4.417020798E0
2.658440817E1;-1.162369967E0;5.011810064E-1;4.151151180E0
2.658919986E1;-1.114375949E0;5.067200065E-1;3.850920916E0
2.659399178E1;-1.014811039E0;5.070260167E-1;3.394031048E0
2.659878348E1;-8.921869993E-1;5.244849920E-1;2.887873888E0
2.660357525E1;-7.726699710E-1;5.600420237E-1;2.406264067E0
2.660836694E1;-6.201890111E-1;6.553239822E-1;1.884138942E0
2.661315863E1;-4.048640132E-1;7.725669742E-1;1.390745044E0
2.661795033E1;-1.357479990E-1;8.333020210E-1;9.855430126E-1
2.662274228E1;1.729030013E-1;9.126189947E-1;6.082490087E-1
2.662753397E1;4.807550013E-1;1.020694017E0;2.657530010E-1
2.663232566E1;7.574599981E-1;1.062741995E0;6.789999898E-4
2.663711743E1;1.013345957E0;1.080250025E0;-2.208759934E-1
2.664190913E1;1.191845059E0;1.050158024E0;-3.059700131E-1
2.664670082E1;1.279286981E0;9.254950285E-1;-2.239450067E-1
2.665149274E1;1.271322966E0;7.282950282E-1;-1.814799942E-2
2.665628444E1;1.079810023E0;4.754320085E-1;3.281289935E-1
2.666107619E1;7.598689795E-1;1.473190039E-1;7.409049869E-1
2.666586788E1;3.495419919E-1;-2.114699930E-1;1.115296006E0
2.667065958E1;-5.852299929E-2;-6.234059930E-1;1.470924020E0
2.667545150E1;-3.100439906E-1;-1.051198006E0;1.666998982E0
2.668024319E1;-5.323020220E-1;-1.464472055E0;1.782919049E0
2.668503488E1;-6.801310182E-1;-1.813613057E0;1.864516973E0
2.668982664E1;-7.821379900E-1;-2.099167109E0;1.892932057E0
2.669461833E1;-9.337390065E-1;-2.343089104E0;1.889940023E0
2.669941001E1;-1.082051039E0;-2.490911007E0;1.863031983E0
2.670420193E1;-1.190984964E0;-2.629070044E0;1.869807959E0
2.670899363E1;-1.251121044E0;-2.784249067E0;1.975061059E0
2.671378538E1;-1.329686046E0;-2.871169090E0;2.195965052E0
2.671857707E1;-1.267323017E0;-2.836019993E0;2.281630039E0
2.672336877E1;-1.036345005E0;-2.822982073E0;2.189100981E0
2.672816046E1;-7.376890182E-1;-2.786767960E0;1.942365050E0
2.673295238E1;-4.290679991E-1;-2.679522038E0;1.665892005E0
2.673774407E1;-9.171900153E-2;-2.558515072E0;1.417013049E0
2.674253584E1;2.738919854E-1;-2.442636967E0;1.190770984E0
2.674732746E1;5.982829928E-1;-2.322321892E0;9.919530153E-1
2.675211924E1;9.839640260E-1;-2.207062006E0;7.678099871E-1
2.675691093E1;1.378002048E0;-2.056260109E0;4.297910035E-1
2.676170285E1;1.759093046E0;-1.907829046E0;4.478599876E-2
2.676649454E1;2.113152981E0;-1.804034948E0;-2.534610033E-1
2.677128631E1;2.369169950E0;-1.653602004E0;-4.841870070E-1
2.677607800E1;2.485275984E0;-1.432598948E0;-6.904019713E-1
2.678086970E1;2.569885015E0;-1.265202045E0;-8.626409769E-1
2.678566139E1;2.616118908E0;-1.113019943E0;-1.079936981E0
2.679045329E1;2.671794891E0;-9.470210075E-1;-1.251440048E0
2.679524499E1;2.720204115E0;-8.073670268E-1;-1.336688995E0
2.680003668E1;2.747239113E0;-6.602879763E-1;-1.364510059E0
2.680482844E1;2.688941956E0;-4.868420064E-1;-1.440145969E0
2.680962014E1;2.586669922E0;-3.253009915E-1;-1.498950958E0
2.681441206E1;2.438448906E0;-2.279520035E-1;-1.507578969E0
2.681920376E1;2.303992987E0;-1.635950059E-1;-1.566645980E0
2.682399545E1;2.075984955E0;-1.413349956E-1;-1.590163946E0
2.682878719E1;1.797505021E0;-1.514540017E-1;-1.566238999E0
2.683357888E1;1.442410946E0;-1.843809932E-1;-1.585855961E0
2.683837058E1;1.082427025E0;-2.185239941E-1;-1.543694973E0
2.684316226E1;7.841740251E-1;-3.161999881E-1;-1.540303946E0
2.684795418E1;5.780969858E-1;-3.889420033E-1;-1.539723992E0
2.685274589E1;4.375790060E-1;-4.917320013E-1;-1.518056989E0
2.685753766E1;2.790639997E-1;-5.483480096E-1;-1.506247044E0
2.686232935E1;1.527909935E-1;-6.330890059E-1;-1.494683981E0
2.686712105E1;7.053399831E-2;-7.388939857E-1;-1.490497947E0
2.687191297E1;8.132999763E-3;-7.988780141E-1;-1.428980947E0
2.687670466E1;1.292099990E-2;-8.801259995E-1;-1.360394955E0
2.688149637E1;-1.208000001E-3;-9.232950211E-1;-1.351554990E0
2.688628814E1;-7.909099758E-2;-9.454860091E-1;-1.356812000E0
